shipment_id,shipment_date_id,order_id,product_id,warehouse_id,quantity_shipped,lead_time_days
103885,544,169259,4307,8,124,16
103886,343,138995,3481,9,37,19
103887,400,25674,4564,6,235,12
103888,840,170834,453,4,283,11
103889,674,21128,7784,4,464,25
103890,528,95064,1634,5,246,20
103891,596,87342,2543,8,329,17
103892,351,141043,7788,7,295,11
103893,341,49307,4022,5,34,20
103894,1070,127249,984,6,105,21
103895,545,40539,5831,5,382,27
103896,49,67277,895,4,394,13
103897,742,52956,4169,10,486,11
103898,944,165982,282,6,336,15
103899,113,3348,5068,2,453,24
103900,120,103544,2627,10,478,12
103901,158,105827,4627,5,336,29
103902,1060,165135,2891,10,114,10
103903,350,128039,7768,7,399,28
103904,878,161157,6957,6,14,20
103905,964,29191,2204,4,318,22
103906,233,136627,179,4,354,24
103907,162,147285,40,10,387,14
103908,463,140356,3887,10,266,26
103909,320,60834,6286,9,485,20
103910,809,33616,7869,6,235,6
103911,907,100781,6556,2,306,24
103912,198,166230,5657,9,488,29
103913,1035,90120,6501,1,406,17
103914,390,67142,2067,7,59,8
103915,485,47175,992,3,437,7
103916,628,74639,4696,4,479,1
103917,696,130232,405,7,329,23
103918,1092,13694,1257,10,302,28
103919,1049,59727,2570,4,283,29
103920,42,2103,4268,4,204,4
103921,551,170271,2846,10,156,17
103922,282,3223,3250,7,393,7
103923,705,88514,490,8,170,29
103924,606,80084,6424,2,237,8
103925,98,129273,4264,9,414,11
103926,142,119399,4717,4,41,6
103927,762,83698,4490,5,420,17
103928,598,146964,5164,8,80,28
103929,1012,100464,5101,5,440,1
103930,225,64920,7039,10,152,29
103931,736,45518,3772,10,495,5
103932,193,177888,7538,10,179,21
103933,794,160556,4252,6,300,30
103934,1073,88972,2155,10,21,17
103935,38,173858,141,7,305,24
103936,518,105441,1700,3,179,2
103937,704,14174,5779,6,230,7
103938,797,67137,3713,9,102,19
103939,143,120239,351,6,48,10
103940,350,95131,6576,2,183,15
103941,111,125735,4597,4,5,2
103942,217,103526,502,10,354,22
103943,100,96649,984,2,36,13
103944,987,9763,7146,1,73,29
103945,382,26673,1268,10,474,21
103946,849,12227,5834,7,440,29
103947,733,166688,6370,2,472,30
103948,785,122071,6922,5,448,3
103949,480,32906,805,5,58,4
103950,342,88070,2719,4,434,1
103951,288,109198,1858,6,367,28
103952,849,20383,2201,9,435,22
103953,221,109775,4974,3,410,27
103954,29,67660,5765,9,383,29
103955,921,95078,6845,10,84,23
103956,884,76250,5402,3,199,14
103957,851,107141,2283,5,445,20
103958,538,52020,932,8,246,24
103959,99,174117,92,6,246,11
103960,887,29368,4500,5,258,19
103961,987,18100,5053,4,277,1
103962,823,115511,5593,9,467,19
103963,888,67497,4953,9,201,24
103964,1001,171976,1474,2,280,1
103965,211,143922,2542,1,366,27
103966,813,175929,7754,1,55,17
103967,204,178547,953,5,62,10
103968,759,130035,6502,7,282,1
103969,1010,29825,4674,10,470,11
103970,1013,71999,3337,5,497,30
103971,965,59458,6537,4,198,7
103972,430,151886,2500,4,396,28
103973,664,27845,7553,3,343,3
103974,812,513,625,4,178,1
103975,1009,138401,4677,7,269,18
103976,492,45094,4369,6,40,27
103977,998,98647,4776,9,321,20
103978,918,128980,3405,7,68,27
103979,454,164652,7039,4,79,4
103980,996,96295,3922,7,343,9
103981,736,81447,2735,10,220,25
103982,370,144212,1554,9,167,2
103983,799,46426,7127,9,110,7
103984,602,113743,4221,9,327,14
103985,150,106035,481,4,348,19
103986,324,85605,2769,9,458,6
103987,1050,122066,5770,1,493,11
103988,865,122101,2982,5,140,23
103989,523,30059,1000,2,45,26
103990,442,96109,7031,1,157,28
103991,436,36886,6993,4,379,27
103992,1013,32955,6771,2,138,28
103993,1052,66627,7850,8,340,25
103994,915,156544,2747,2,463,14
103995,898,106882,4991,7,51,15
103996,502,64103,5106,10,118,11
103997,1004,6186,6362,9,479,16
103998,336,61737,378,10,123,4
103999,790,22393,4565,8,460,7
104000,332,146100,6897,2,422,4
104001,631,148952,4050,3,358,9
104002,940,138151,6374,9,97,1
104003,550,102479,4164,1,226,4
104004,299,136069,5872,2,364,10
104005,656,42744,7895,1,246,22
104006,282,42307,3444,10,168,28
104007,936,64516,5882,3,350,14
104008,378,144900,5241,1,439,3
104009,710,150392,4117,3,373,22
104010,658,120541,3321,3,273,11
104011,815,149546,7688,5,317,15
104012,526,128294,1420,2,478,9
104013,508,26863,5083,9,110,25
104014,337,176484,2110,5,456,19
104015,804,130286,1797,10,332,17
104016,434,106675,4496,1,215,12
104017,1058,87040,3720,5,359,26
104018,773,21673,2796,4,40,22
104019,823,68388,6592,8,86,15
104020,257,10045,4457,9,491,21
104021,901,169903,7388,7,438,15
104022,39,28382,5488,2,176,8
104023,1092,95655,3377,3,153,4
104024,368,91736,5422,6,353,10
104025,482,145258,579,9,267,6
104026,744,159860,4451,10,343,25
104027,702,3806,3706,4,236,7
104028,615,168668,5567,1,86,6
104029,701,177098,5637,7,109,2
104030,568,72846,7289,10,121,10
104031,23,130265,3645,2,111,21
104032,812,31004,6400,2,500,12
104033,195,8419,6858,9,184,20
104034,256,169119,183,10,301,26
104035,235,1762,5069,10,66,16
104036,588,19744,5358,8,44,21
104037,33,31584,615,3,175,14
104038,1058,157368,1202,10,486,28
104039,33,167493,1071,9,388,14
104040,1007,83644,675,8,234,19
104041,823,91215,3263,5,93,27
104042,1066,118594,5876,4,70,26
104043,238,103803,1514,4,458,1
104044,884,128038,5645,4,11,17
104045,673,142267,1220,6,371,23
104046,38,104438,948,4,476,23
104047,1068,34767,2833,7,403,29
104048,764,17143,7533,3,231,14
104049,720,146357,4172,3,289,17
104050,455,5628,1369,2,276,24
104051,722,132876,7441,7,111,10
104052,316,127357,3334,9,68,4
104053,31,76028,1363,10,238,4
104054,663,131843,2447,7,115,14
104055,158,177656,1514,1,237,21
104056,1068,97921,4827,10,3,19
104057,134,73380,6083,2,419,12
104058,731,48614,3253,10,240,2
104059,732,169101,4068,1,180,14
104060,671,123507,4023,9,254,28
104061,933,87611,2460,7,358,13
104062,939,141708,4400,2,416,3
104063,621,158761,5025,7,380,15
104064,745,86989,122,7,325,13
104065,696,53528,4155,8,160,6
104066,834,5364,6940,5,19,13
104067,728,53232,1373,6,430,27
104068,348,39486,6760,2,203,22
104069,997,68222,183,3,28,5
104070,325,120642,4093,2,203,4
104071,301,165113,1463,9,439,1
104072,180,87477,5411,10,365,11
104073,49,176372,1990,10,158,27
104074,821,49766,3460,8,333,4
104075,614,138360,7510,2,185,9
104076,452,172671,5605,7,121,12
104077,641,155012,5001,4,401,28
104078,207,48859,7287,8,33,28
104079,1012,98227,7778,3,465,24
104080,649,44413,7970,4,389,26
104081,137,179024,6780,9,82,6
104082,762,101070,7137,7,69,26
104083,979,165750,3439,9,6,14
104084,662,77397,894,9,265,29
104085,560,91853,7732,8,300,15
104086,1041,72159,2944,1,471,12
104087,920,63864,3684,6,423,26
104088,480,14895,6008,4,77,11
104089,440,142207,1121,3,97,3
104090,1052,92781,7138,10,201,22
104091,33,151373,850,5,227,11
104092,894,168395,6413,2,254,13
104093,454,49350,7836,4,475,30
104094,37,134108,3737,6,101,18
104095,665,61531,1854,2,138,27
104096,223,33970,4804,1,430,26
104097,958,115057,6708,3,140,10
104098,275,83249,2333,2,474,16
104099,1009,94132,895,8,170,16
104100,488,162470,5655,10,367,23
104101,1016,113050,354,4,404,25
104102,814,1076,3363,6,269,15
104103,726,121451,3342,8,414,3
104104,1052,19291,3050,10,434,30
104105,97,119205,2104,6,153,1
104106,644,26888,206,4,175,20
104107,25,20603,1390,8,418,20
104108,643,61266,1038,2,443,26
104109,470,6740,7296,9,421,7
104110,106,95293,3553,5,494,12
104111,101,77163,2682,3,344,28
104112,76,171471,5558,9,49,22
104113,215,114210,3252,2,194,17
104114,927,3747,1411,2,474,29
104115,556,154621,4766,3,71,2
104116,181,98117,2133,2,152,5
104117,19,94961,1363,7,56,25
104118,1011,171283,722,3,452,16
104119,1062,132828,7064,6,404,2
104120,448,175518,2124,1,370,16
104121,1017,116420,7806,2,275,16
104122,710,66201,540,10,267,21
104123,955,142450,1587,6,88,23
104124,114,44241,3423,7,483,18
104125,314,112930,309,2,59,12
104126,663,52986,4534,1,326,12
104127,697,131656,2419,6,160,28
104128,878,35345,2835,8,56,6
104129,910,79843,1106,10,54,2
104130,968,119910,1917,8,460,30
104131,434,172337,4879,2,275,7
104132,314,28200,2576,4,396,28
104133,367,53414,171,6,331,21
104134,1017,140091,7255,6,99,21
104135,528,160536,6593,1,282,7
104136,1058,156104,7983,6,357,10
104137,226,91561,4567,7,193,19
104138,489,39591,7075,6,289,20
104139,105,30474,2335,2,487,2
104140,352,116321,434,2,78,27
104141,850,135149,3939,10,499,14
104142,323,53830,4016,9,288,9
104143,1049,15903,4374,5,152,27
104144,88,9656,4959,9,418,27
104145,187,96056,5016,10,395,11
104146,338,36834,5159,5,201,29
104147,687,147895,1610,2,322,29
104148,867,59569,4037,9,79,7
104149,442,126964,6437,10,440,27
104150,858,98276,6400,6,178,20
104151,821,73005,3661,10,218,19
104152,244,3003,2217,7,61,29
104153,954,161547,4143,2,396,5
104154,809,165903,651,7,2,20
104155,476,23005,1679,4,456,16
104156,328,116595,2884,3,36,23
104157,787,29129,3339,3,162,3
104158,266,77957,5313,9,290,10
104159,569,19793,3401,2,182,13
104160,242,108659,681,2,103,18
104161,997,108587,4726,6,418,29
104162,532,137509,2189,7,385,5
104163,45,178429,137,8,130,17
104164,492,77619,7494,3,304,27
104165,271,130796,3285,1,170,29
104166,483,3029,5663,1,209,9
104167,6,107730,7994,5,207,30
104168,573,165026,5787,8,442,8
104169,166,51175,3352,7,409,8
104170,470,48285,3538,5,457,21
104171,981,50282,6340,10,460,14
104172,1008,38502,491,9,344,23
104173,168,47783,1163,5,55,26
104174,735,97660,4451,5,289,28
104175,119,5571,4507,7,474,12
104176,10,110549,4695,8,60,22
104177,961,87162,4697,1,2,4
104178,850,94975,4726,2,171,3
104179,591,137667,5544,9,416,18
104180,67,175188,7171,9,365,9
104181,442,164813,4143,9,193,15
104182,507,97863,6101,5,245,8
104183,437,22565,7548,5,447,25
104184,307,179984,5658,5,305,25
104185,850,168970,236,3,64,14
104186,665,105479,2560,8,25,16
104187,629,153617,6143,7,330,13
104188,15,145405,2000,4,495,6
104189,857,124284,6488,5,259,27
104190,602,124634,3255,1,298,5
104191,422,58202,6282,10,69,11
104192,596,128458,570,2,380,18
104193,285,138329,5161,2,368,16
104194,239,38829,6050,3,413,30
104195,603,131502,5364,3,63,26
104196,703,112599,7075,10,106,17
104197,785,17548,683,5,370,13
104198,231,38731,727,4,128,23
104199,16,107467,961,6,342,5
104200,401,140193,3651,5,137,28
104201,33,122437,6952,6,230,12
104202,566,2605,2517,8,110,19
104203,367,121920,870,7,1,4
104204,562,121843,4442,9,328,2
104205,339,143091,3635,3,50,6
104206,749,104507,5159,6,381,24
104207,877,9716,5083,9,334,24
104208,1056,157153,858,8,319,13
104209,396,126585,7275,3,20,12
104210,839,152212,6608,10,179,21
104211,1069,112414,896,3,85,1
104212,957,98248,6297,5,276,22
104213,831,123781,2480,6,85,13
104214,108,105024,4866,4,192,21
104215,749,19479,5397,6,72,12
104216,1005,86563,2452,1,11,14
104217,26,151925,405,1,407,22
104218,318,144985,1451,9,275,13
104219,1035,159998,3147,7,36,1
104220,770,37331,2836,3,112,10
104221,621,37998,5902,4,419,25
104222,405,53705,6899,5,45,21
104223,883,79767,4207,4,18,5
104224,60,52568,7739,10,417,27
104225,186,119750,5416,4,291,1
104226,535,56910,429,10,306,4
104227,341,117262,500,5,238,19
104228,741,112202,3382,1,383,1
104229,266,138794,4805,3,87,27
104230,415,81673,5613,7,11,6
104231,620,119424,6396,1,153,25
104232,621,10498,1579,4,427,25
104233,312,130532,3604,4,446,26
104234,763,78696,4174,9,215,8
104235,565,25835,7809,5,355,11
104236,424,132709,1749,2,336,18
104237,213,174845,3338,8,187,3
104238,843,170154,3391,1,437,4
104239,762,152837,1941,4,108,19
104240,659,144717,341,5,444,26
104241,566,79936,7867,10,226,19
104242,960,112238,1062,9,358,17
104243,133,126037,1583,8,302,27
104244,754,179142,5474,5,156,9
104245,223,138676,6853,1,154,16
104246,630,148325,7187,9,10,7
104247,864,107371,5827,9,147,2
104248,141,176302,5079,6,128,17
104249,1071,110881,2453,7,413,20
104250,652,3595,7841,1,86,6
104251,941,86280,1080,4,257,23
104252,725,84892,866,4,278,22
104253,158,143981,4810,4,132,14
104254,325,122532,208,6,157,23
104255,148,169521,3442,1,159,20
104256,673,9337,7297,2,208,12
104257,518,99640,5308,4,40,4
104258,440,142296,3524,10,307,6
104259,254,46333,7438,2,181,2
104260,360,40613,3828,10,216,15
104261,132,37061,7938,10,212,4
104262,60,111148,3813,6,261,6
104263,308,38446,6298,3,112,5
104264,643,55841,7658,5,355,18
104265,256,56079,1452,6,131,8
104266,248,61606,3205,1,217,17
104267,827,187,7134,4,161,2
104268,440,31367,3120,1,468,10
104269,1001,35629,6881,7,368,8
104270,964,68748,6666,4,377,8
104271,827,25384,3002,3,236,19
104272,830,46261,5396,3,411,28
104273,965,101859,767,2,59,29
104274,33,78539,6051,7,273,9
104275,349,26669,3558,6,263,23
104276,519,97941,5798,3,458,5
104277,651,59450,2936,1,151,20
104278,148,76046,5560,7,189,5
104279,844,94801,4450,3,292,19
104280,17,129003,7924,4,194,13
104281,965,77407,5560,2,221,25
104282,457,71033,1593,7,18,25
104283,567,153607,1406,1,24,1
104284,357,144491,3821,1,141,2
104285,601,22607,213,2,346,7
104286,712,113969,786,10,292,12
104287,46,1156,3640,7,413,24
104288,799,129120,2440,4,190,23
104289,929,30848,218,5,326,19
104290,1025,137852,4170,3,394,17
104291,456,144233,3372,9,117,28
104292,747,38700,518,1,221,28
104293,782,78431,5962,3,377,29
104294,148,19600,4586,9,500,13
104295,475,123293,7604,9,497,14
104296,798,11817,2050,7,400,17
104297,604,26651,3645,7,370,11
104298,444,8842,3568,6,244,12
104299,439,5560,4234,5,307,27
104300,302,97883,7550,1,237,1
104301,820,41785,3281,7,54,14
104302,490,30820,7814,6,27,1
104303,156,33678,3795,2,329,16
104304,280,106347,7872,1,128,19
104305,4,57755,7246,5,250,19
104306,443,80118,3605,5,361,4
104307,136,179383,5274,2,25,29
104308,104,111826,679,6,358,17
104309,459,15443,861,2,161,16
104310,513,18047,5752,2,62,21
104311,169,11537,7017,6,135,20
104312,821,43974,4159,4,374,21
104313,776,86082,3633,6,470,22
104314,770,58451,6932,8,243,6
104315,309,103191,5600,1,424,26
104316,842,92495,7533,3,83,13
104317,1011,63865,3059,2,494,16
104318,338,75464,7703,7,256,16
104319,13,119464,2438,5,150,11
104320,422,149736,2938,4,193,30
104321,677,79218,7746,2,439,12
104322,658,1519,2443,9,109,7
104323,983,135933,1191,3,94,27
104324,678,30247,1908,6,198,19
104325,205,19466,855,9,436,22
104326,628,94992,3245,1,126,30
104327,495,123519,1610,6,87,2
104328,274,81180,16,4,196,22
104329,258,10504,383,5,136,21
104330,1010,176729,2597,6,342,25
104331,791,121514,5102,7,33,2
104332,648,149593,1176,8,268,16
104333,335,116026,1423,6,148,30
104334,60,30378,1122,1,143,18
104335,911,140615,6673,7,479,9
104336,1028,41550,1633,4,354,17
104337,789,96510,1881,2,51,14
104338,825,168418,3056,8,134,24
104339,783,126674,3396,5,426,3
104340,129,35971,1341,8,50,17
104341,1088,26318,5417,4,10,5
104342,745,92494,1002,5,167,20
104343,509,153879,1924,9,307,12
104344,192,74939,7970,10,114,24
104345,765,93226,6465,1,103,2
104346,54,150868,6124,6,141,1
104347,825,161562,1751,3,176,18
104348,48,166404,2246,6,396,30
104349,415,114131,5299,7,335,4
104350,871,98614,3876,4,244,19
104351,624,79018,3673,8,13,16
104352,775,2635,7571,3,97,11
104353,399,117122,3168,9,52,19
104354,561,164310,3169,1,338,17
104355,92,39338,6067,2,195,6
104356,509,124965,2237,6,234,7
104357,647,44097,4301,10,352,14
104358,737,177630,4023,5,399,18
104359,165,41331,6278,6,319,2
104360,274,11748,4108,8,186,7
104361,669,175910,7177,6,306,15
104362,397,137894,4142,4,261,20
104363,1092,57293,1874,1,145,13
104364,366,71596,5357,7,311,4
104365,816,59098,3865,10,307,1
104366,1050,118069,2668,8,208,23
104367,834,159291,5147,9,120,23
104368,755,48577,7778,1,158,14
104369,1007,29011,6388,3,306,6
104370,868,86133,7808,9,126,3
104371,572,59882,4479,8,23,22
104372,906,135623,731,8,202,5
104373,931,141089,3608,4,60,10
104374,562,1108,3378,3,141,13
104375,62,96434,2649,4,53,11
104376,545,139107,4983,5,463,3
104377,477,71667,1752,6,28,20
104378,659,138166,5755,1,143,5
104379,75,61437,5758,3,136,28
104380,400,94269,3153,1,128,8
104381,715,169281,5565,6,470,29
104382,379,68017,2667,4,313,24
104383,200,42108,319,5,457,30
104384,828,118424,1253,3,349,10
104385,877,88625,7858,9,176,6
104386,889,136993,7547,5,334,10
104387,792,150425,4333,4,377,12
104388,973,110622,7509,6,167,10
104389,924,164032,5291,7,315,7
104390,517,41998,1190,3,187,21
104391,620,79593,6200,5,450,10
104392,434,69739,6118,5,42,10
104393,975,67179,804,5,353,10
104394,79,65973,4388,1,280,16
104395,806,681,7546,6,213,8
104396,886,150115,5739,9,256,18
104397,869,104545,6373,1,433,22
104398,261,85185,4413,1,237,5
104399,165,161044,6350,3,229,2
104400,321,99373,4396,10,395,8
104401,1058,90454,1753,6,326,26
104402,561,45253,6689,4,139,24
104403,330,51210,1382,8,287,8
104404,955,88458,6399,7,19,29
104405,778,41902,6001,7,46,6
104406,175,22589,6312,10,1,8
104407,7,105496,7639,10,297,16
104408,12,26016,4,8,252,15
104409,446,89017,2394,1,163,24
104410,961,58941,1344,2,201,11
104411,28,47340,3800,10,385,23
104412,690,150339,5167,7,261,2
104413,276,93212,3625,10,149,25
104414,731,129014,1255,10,215,17
104415,1078,112809,5164,2,423,1
104416,644,89039,7429,3,433,18
104417,277,28702,1237,8,423,3
104418,566,51306,2741,6,242,8
104419,797,159802,3658,10,107,2
104420,723,22488,2787,1,277,2
104421,382,76214,3405,2,476,12
104422,857,152100,6484,5,472,24
104423,321,22894,505,1,271,23
104424,571,179565,2594,7,452,22
104425,606,23602,3549,7,72,22
104426,445,32585,2969,2,269,30
104427,132,45208,7367,9,50,10
104428,1061,19281,254,2,78,14
104429,508,8372,6932,3,466,25
104430,349,36181,4777,4,277,2
104431,203,146933,1525,3,161,19
104432,674,105424,2721,2,181,9
104433,961,123027,5561,2,239,12
104434,215,77761,4250,6,347,18
104435,1009,140560,7601,1,223,23
104436,329,137116,1220,2,69,10
104437,237,70641,7036,3,183,26
104438,609,172476,7042,3,322,10
104439,64,145988,6727,5,317,10
104440,854,54209,7422,10,237,21
104441,963,37967,960,8,234,22
104442,369,136431,1992,6,462,26
104443,831,79793,7349,7,69,27
104444,341,75505,5030,2,293,10
104445,564,11028,7649,9,145,13
104446,851,19972,2060,1,128,30
104447,1002,73636,6304,5,93,22
104448,550,114361,762,4,425,23
104449,706,8949,4531,6,415,13
104450,520,11832,4922,7,1,15
104451,513,12357,7631,8,265,8
104452,553,133157,4130,5,244,24
104453,446,79948,5537,6,29,19
104454,929,37735,1292,7,9,18
104455,419,1304,4867,8,408,12
104456,334,63671,987,5,241,4
104457,752,36677,1831,9,92,3
104458,74,37063,3054,3,461,23
104459,402,61043,6587,5,171,8
104460,646,122615,5550,10,423,8
104461,330,157599,4015,1,130,22
104462,771,12485,2809,4,235,11
104463,105,169222,7043,8,323,11
104464,35,128753,6998,9,128,26
104465,29,46524,6952,2,469,21
104466,476,106302,1174,6,388,5
104467,727,71657,2316,8,13,19
104468,1083,102705,6145,2,489,18
104469,562,7508,5490,2,254,13
104470,1080,150436,1573,7,320,13
104471,705,32808,6138,3,239,29
104472,795,158051,4772,8,123,19
104473,894,164737,4601,4,218,10
104474,491,97686,6733,2,336,9
104475,79,28435,2016,5,182,17
104476,550,157842,562,7,197,13
104477,685,141905,4075,10,227,17
104478,668,164175,6860,3,302,7
104479,696,29098,3610,2,43,5
104480,179,75803,5474,6,81,19
104481,284,91048,3587,3,227,2
104482,47,126478,2892,9,213,21
104483,256,37596,3799,3,482,15
104484,627,66592,1833,8,369,19
104485,621,128885,3753,3,293,16
104486,214,10294,5715,5,359,28
104487,1089,158251,2230,8,277,14
104488,96,56799,5382,7,2,18
104489,787,72223,7484,1,4,19
104490,853,175809,4111,5,253,4
104491,280,51608,4176,4,168,30
104492,462,123364,4019,3,228,3
104493,1065,117675,4878,7,293,5
104494,181,55499,5959,6,163,27
104495,719,10593,5972,7,146,22
104496,796,155888,1559,3,465,14
104497,527,150701,5488,2,405,19
104498,817,23651,3005,4,134,24
104499,151,168749,7697,7,75,11
104500,252,95568,901,2,63,7
104501,418,141658,5654,9,36,10
104502,47,85488,3726,1,147,7
104503,1040,81583,5799,4,129,30
104504,1009,10,7528,3,2,2
104505,478,160440,3038,8,275,19
104506,1032,80352,5698,1,443,30
104507,480,23127,7487,10,183,8
104508,133,114638,6856,10,362,5
104509,874,97231,4984,2,212,15
104510,269,38497,16,4,452,29
104511,807,144530,7660,9,431,4
104512,22,168571,4349,2,308,21
104513,351,62417,5720,8,118,4
104514,810,13706,5892,10,26,13
104515,936,59104,2321,7,354,27
104516,457,72268,4686,3,122,23
104517,633,41894,6624,9,389,8
104518,1076,14484,5131,4,38,13
104519,27,116407,1221,7,328,9
104520,821,132878,2355,7,500,6
104521,953,137292,878,2,496,10
104522,910,120688,2364,3,302,30
